318,523654.63,2514364.44,26892,26936,.96,523559.85,2514281.32,523658.66,2514366.34
319,496733.04,2493896.49,13706,13685,.98,496769.78,2493636.88,496641.60,2493692.65
320,491070.41,2488034.51,9343,9421,.37,490980.38,2488150.87,491099.97,2488192.34
321,514097.91,2500667.80,24882,24903,.00,514181.19,2500655.32,514197.35,2500775.83
322,505876.71,2490785.11,18962,19130,.96,505705.44,2490721.30,505870.68,2490810.77
323,506268.38,2491959.39,19491,19599,.04,506262.77,2492034.33,506361.25,2492035.55
324,491852.27,2489050.67,10121,10119,.20,491761.26,2489040.26,491760.87,2489087.88
325,493178.24,2510907.49,11520,11439,.47,493071.60,2510516.71,492978.81,2510552.12
326,505081.72,2500447.05,18226,18398,.70,504874.66,2500707.68,505086.37,2500734.99
327,524036.81,2515040.91,27190,27118,.93,524237.40,2514898.93,524029.28,2514890.10
328,512108.72,2495127.24,23360,23182,.14,512203.27,2495128.46,512048.53,2494852.02
329,512508.81,2494259.36,23665,23636,.46,512570.91,2494231.17,512552.70,2494316.83
330,539925.07,2512746.87,31167,31139,.58,540157.10,2512688.89,539776.35,2512637.10
331,506053.57,2491879.81,19387,19416,.52,506140.66,2492034.03,506195.25,2491789.69
332,480542.55,2513836.16,1767,1703,.13,480765.91,2513772.04,480676.77,2513571.36
333,503524.97,2495126.51,16723,16822,.08,503495.82,2495141.08,503600.10,2495233.18
334,503899.42,2491425.54,17124,17030,.60,503883.90,2491230.25,503780.16,2491279.65
335,502136.25,2504826.92,15615,15739,.17,502119.90,2504874.62,502277.45,2504829.45
336,512550.97,2495024.32,23815,23855,.95,512725.41,2495270.80,512776.38,2495210.45
337,506827.51,2495597.65,19949,20059,.71,506700.39,2495593.88,506878.02,2495595.50
338,512405.54,2495307.19,23483,23530,.12,512346.74,2495332.04,512405.61,2495411.22
339,506101.17,2491195.28,19601,19400,.99,506362.41,2491326.86,506158.35,2491124.45
340,550379.52,2493230.55,31910,31925,.45,550309.88,2493358.30,550408.10,2493375.99
341,488335.49,2495963.03,7200,7157,.32,488349.99,2495974.04,488309.29,2495936.40
342,501891.13,2505874.31,15506,15474,.33,501909.28,2505832.49,501845.06,2505952.48
343,510897.79,2494056.68,22190,22198,.12,510932.44,2494068.51,510939.08,2494006.28
344,501856.41,2494127.68,15540,15447,.65,501962.76,2494106.49,501809.64,2494080.81
345,489484.11,2497197.00,8109,8165,1.00,489453.51,2497333.67,489533.62,2497246.58
346,517547.43,2496597.42,25683,25674,.42,517574.33,2496595.78,517510.70,2496594.47
347,512140.82,2494929.35,23215,23317,.61,512062.13,2494852.26,512146.71,2495003.01
348,510952.57,2495248.31,22044,22039,.55,510721.92,2495148.74,510716.85,2495315.27
349,513543.31,2501421.04,24421,24479,.65,513485.64,2501449.46,513578.61,2501423.11
350,504362.87,2492987.06,17830,17833,.15,504519.18,2493001.97,504520.54,2492924.46
351,511771.78,2494170.37,22795,22797,.78,511700.45,2494156.47,511700.64,2494175.07
352,517534.22,2497050.83,25683,25674,.48,517574.33,2496595.78,517510.70,2496594.47
353,491845.00,2492716.58,10091,10127,.57,491742.62,2492652.89,491763.26,2492794.37
354,489367.26,2495888.37,8097,8040,.22,489433.23,2495860.34,489346.52,2495775.36
355,511341.47,2497317.21,22358,22540,.22,511102.22,2497181.77,511427.50,2498173.47
356,510988.13,2494549.88,22160,22112,.68,510897.63,2494333.55,510821.84,2494588.13
357,511765.15,2493967.50,22788,22794,.46,511696.56,2493872.10,511699.27,2494078.29
358,508911.63,2494089.70,21121,21017,.72,509059.92,2493978.35,508860.89,2493971.64
359,506755.00,2493416.65,20054,19988,1.00,506866.57,2493449.12,506761.72,2493409.35
360,517036.49,2496113.71,25630,25647,.39,516944.05,2496124.52,517175.68,2496128.57
361,494023.23,2494500.54,12133,12129,.98,493893.22,2494286.20,493890.63,2494501.25
362,501809.24,2506339.49,15470,15368,.05,501841.30,2506315.20,501681.77,2506191.88
363,514328.14,2496178.66,24974,25037,.52,514285.29,2496283.92,514413.71,2496119.94
364,492228.84,2497907.99,10650,10716,.63,492272.34,2498383.52,492321.34,2497651.53
365,512196.48,2493547.81,23376,23407,.71,512220.84,2493620.13,512256.76,2493561.73
366,490007.40,2496425.53,8457,8402,.65,489926.62,2496259.01,489856.18,2496336.14
367,492450.27,2493229.73,10864,10853,.65,492491.55,2493406.53,492486.60,2493131.92
368,481631.84,2514240.54,2415,2326,.45,481639.72,2514401.55,481525.93,2514073.54
369,511503.06,2501540.98,22654,22702,.10,511551.62,2501572.89,511593.72,2501459.80
370,512300.43,2497168.26,23417,23494,.76,512267.18,2497022.48,512356.59,2497044.58
371,493052.76,2491454.33,11442,11478,.98,492981.90,2491255.99,493028.44,2491464.07
372,509442.17,2496054.65,21318,21290,.92,509554.65,2495979.69,509434.65,2495977.85
373,505217.70,2496142.04,18829,18532,.97,505551.90,2496081.57,505233.24,2496076.76
374,497297.86,2494707.63,13815,13885,.70,497156.86,2494877.15,497369.86,2494512.16
375,503917.57,2491671.76,17115,17483,.24,503870.39,2491761.36,504179.38,2491574.66
376,490607.37,2493794.41,9132,9163,.56,490718.81,2494049.12,490757.26,2493615.46
377,513735.71,2494229.54,24520,24593,.47,513656.75,2494227.63,513775.03,2494305.21
378,516218.67,2495991.83,25544,25533,.65,516244.15,2496003.20,516205.38,2495999.10
379,512950.49,2497412.13,23869,24087,.99,512809.86,2497186.58,513006.96,2497342.02
380,514248.44,2503311.55,25003,24871,.35,514341.62,2503288.71,514171.27,2503192.60
381,515203.39,2495446.45,25348,25176,.36,515453.20,2495405.33,514819.72,2495327.12
382,481603.57,2514889.11,2233,2256,1.00,481440.69,2514916.63,481466.69,2514951.63
383,502390.56,2492264.22,15811,15835,.57,502357.88,2492284.51,502409.62,2492242.73
384,502705.48,2492334.34,16059,16084,.70,502675.95,2492489.60,502699.93,2492263.87
385,485432.65,2498725.32,5286,5229,.41,485529.38,2498722.69,485438.17,2498611.92
386,489056.39,2496029.04,7835,7765,.16,489081.74,2496037.73,488974.82,2495940.12
387,509342.62,2495426.89,21226,21228,.72,509351.50,2495496.58,509354.97,2495400.91
388,506466.24,2506228.44,19619,19794,.41,506387.82,2506152.47,506483.44,2506373.36
389,519815.75,2505542.34,25883,25878,.58,519895.61,2505499.46,519875.90,2505596.17
390,486949.02,2497360.59,6134,6077,.73,487001.74,2497303.51,486917.62,2497363.28
391,486723.26,2498425.74,5838,5888,.89,486497.34,2498583.60,486584.14,2498644.08
392,492318.58,2494496.98,10608,10841,.36,492225.12,2494619.31,492475.94,2494623.27
393,497171.65,2494956.15,13881,13816,.84,497351.35,2495114.81,497160.36,2494909.69
394,510787.67,2502920.72,22088,22216,.09,510797.51,2502968.44,510956.32,2502858.15
395,527595.24,2513493.29,28517,28525,.79,527519.05,2513611.16,527537.51,2513620.26
396,480132.44,2508034.68,1324,1226,.17,480080.07,2507928.61,479887.62,2508109.85
397,485171.16,2502611.81,5063,5088,.56,485150.64,2502588.92,485187.25,2502629.68
398,550745.02,2500040.54,31908,31961,.85,550308.39,2500055.84,550786.52,2500138.69
399,514055.72,2497097.64,24734,24840,.53,513995.76,2497178.96,514144.29,2497090.31
400,496507.15,2511507.58,13432,13392,.73,496076.76,2511051.49,495945.98,2511316.04
401,491357.36,2493554.47,9738,9554,.44,491432.96,2493455.08,491229.34,2493489.70
402,508511.99,2494564.73,20872,20766,.34,508571.97,2494623.57,508393.78,2494619.80
403,505473.09,2496773.93,18846,18741,.61,505566.88,2496613.71,505405.80,2496612.18
404,511834.82,2502121.96,22950,23000,.79,511862.85,2502532.92,511900.35,2502025.00
405,493466.77,2496267.31,11665,11897,.75,493238.10,2496318.06,493539.63,2496323.58
406,513554.60,2494958.01,24300,24440,.74,513310.25,2494798.61,513516.23,2494779.17
407,514108.38,2497047.69,24840,24854,.35,514144.29,2497090.31,514162.32,2496990.49
408,491864.35,2488219.91,10162,10361,.46,491791.88,2488312.89,491989.95,2488247.66
409,502697.56,2492312.78,16059,16084,.79,502675.95,2492489.60,502699.93,2492263.87
410,514130.54,2495257.69,24868,24960,.11,514169.94,2495320.94,514273.59,2495185.02
411,485228.81,2502281.69,5111,5077,.61,485227.63,2502158.48,485170.40,2502340.47
412,504077.40,2491726.47,17448,17129,.38,504149.58,2491616.80,503888.05,2491766.19
413,511559.59,2500627.20,22655,22715,5.60412111849087e-03,511552.59,2500629.53,511606.66,2500749.87
414,508800.55,2497414.99,20890,21085,.33,508596.24,2497293.68,509001.68,2497135.20
415,512181.90,2499348.26,23449,23469,.83,512305.64,2499742.42,512329.01,2499282.52
416,501191.77,2494976.82,15179,15006,.82,501418.35,2494738.82,501118.07,2494975.59
417,508378.64,2493217.06,20801,20736,.36,508415.41,2493221.27,508363.74,2493257.59
418,501926.53,2507438.02,15505,15449,.86,501908.61,2507240.14,501811.37,2507394.54
419,490614.65,2488404.31,9250,9161,.20,490853.91,2488347.26,490754.29,2488131.67
420,490548.17,2494005.63,8783,8991,.90,490286.21,2494098.78,490576.96,2494082.96
421,489856.45,2490842.03,8430,8417,.63,489901.45,2490816.59,489887.75,2490802.21
422,508127.04,2493397.67,20589,20598,.78,507967.87,2493253.88,507987.09,2493455.62
423,511038.18,2495325.77,22151,22298,.62,510878.07,2495657.41,511041.81,2495672.68
424,512965.96,2501671.06,24075,24366,.02,512990.02,2501700.32,513392.03,2501716.96
425,490767.14,2487875.48,9255,9167,.95,490860.35,2488068.19,490760.83,2487867.44
426,513853.60,2497220.70,24623,24734,.28,513823.10,2497282.38,513995.76,2497178.96
427,480034.11,2515347.66,1333,1294,.72,480094.36,2515269.48,480033.27,2515258.15
428,511464.25,2503818.85,22479,22485,1.00,511331.81,2503721.64,511339.22,2503725.41
429,502900.20,2493271.66,16232,16237,.90,502883.84,2493318.21,502891.85,2493319.74
430,513826.84,2498799.85,24595,24530,.14,513776.39,2498700.45,513671.20,2498757.32
431,484925.96,2519335.78,5001,5012,.04,485073.83,2519355.38,485086.26,2519222.10
432,513507.19,2511366.49,24415,24437,.32,513473.60,2511384.73,513513.32,2511414.50
433,541328.19,2502106.24,31286,31276,.69,541558.78,2501978.00,541219.14,2502023.28
434,489945.90,2513472.38,8481,8463,.57,489950.37,2513585.33,489932.26,2513390.50
435,502265.81,2503853.63,15166,15580,.96,501405.73,2503512.00,502054.22,2504056.05
436,506714.51,2493049.18,19825,19819,.17,506499.35,2493025.80,506496.22,2493115.27
437,502886.17,2507061.89,16276,16179,.68,502970.61,2506960.22,502831.91,2507091.22
438,493610.33,2503128.48,11708,11640,.15,493262.65,2503041.61,493218.41,2503364.79
439,512939.77,2495274.21,24138,24045,.27,513084.70,2495264.05,512955.85,2495056.92
440,491760.40,2487990.98,10048,10062,.70,491699.52,2487901.31,491719.33,2488037.27
441,514073.57,2498102.87,24828,24754,.34,514123.50,2498102.97,514043.79,2498031.68
442,511801.37,2494118.82,22940,22959,.07,511858.72,2494138.58,511870.71,2494095.86
443,489912.17,2490840.36,8508,8430,.74,489968.50,2490886.52,489901.45,2490816.59
444,525799.39,2514490.35,27826,27914,.07,525733.11,2514529.29,525918.37,2514712.22
445,496110.99,2495819.04,13593,13489,.95,496425.59,2495779.70,496129.18,2495777.07
446,512315.32,2500999.04,23516,23332,.30,512387.54,2501033.84,512164.55,2500899.22
447,505541.60,2492126.81,18854,18785,.37,505575.60,2492032.35,505487.33,2492031.15
448,509209.44,2494098.35,21180,21128,.05,509221.49,2493983.28,509064.03,2493978.57
449,482981.56,2518169.33,3362,3367,.34,482829.03,2518094.01,482830.82,2518317.19
450,502895.84,2493419.56,16236,16224,.75,502890.41,2493327.72,502869.64,2493445.15
451,493014.79,2491802.49,11513,11509,.16,493067.42,2491806.38,493065.15,2491765.85
452,503505.53,2496762.21,16825,16681,.37,503602.34,2496679.28,503461.11,2496605.43
453,483008.62,2509251.56,3044,3515,.84,482373.97,2507096.48,483006.37,2509718.54
454,510280.48,2496094.09,21657,21655,.59,510223.34,2495990.41,510221.88,2496164.03
455,488238.53,2496453.02,7024,7119,.18,488184.56,2496478.11,488280.69,2496562.91
456,511037.94,2494200.96,22359,22228,.42,511105.00,2494155.11,510970.71,2494131.01
457,482451.07,2514039.11,2995,3002,.78,482319.32,2514567.09,482323.00,2513889.55
458,504918.96,2500760.93,18397,18225,.76,505084.11,2500746.73,504873.73,2500719.64
459,479904.71,2517781.41,1264,1316,.52,479976.04,2518064.32,480060.83,2518026.96
460,491615.74,2489669.92,9786,9826,.71,491495.03,2489612.08,491541.58,2489738.03
461,510807.26,2495145.55,22047,22044,.92,510724.25,2495068.14,510721.92,2495148.74
462,502880.26,2492306.86,16059,16436,.43,502675.95,2492489.60,503195.01,2492140.56
463,505976.50,2492632.40,19163,19290,.26,505922.08,2492640.23,506021.43,2492489.07
464,508502.82,2494402.38,20767,20852,.89,508395.15,2494382.62,508516.14,2494382.84
465,495171.49,2498580.19,13107,13042,.30,495201.06,2498471.36,495110.93,2498469.84
466,493691.81,2494349.41,12017,11965,.37,493730.50,2494287.26,493630.74,2494285.28
467,491417.29,2487863.75,10034,10047,.00,491689.74,2487891.14,491697.97,2487890.46
468,489817.27,2496325.04,8400,8242,.04,489853.20,2496339.24,489651.23,2496558.21
469,509964.23,2496307.40,21497,21554,.04,509958.52,2496334.75,510081.43,2496334.42
470,514158.83,2496010.85,24794,24859,.34,514095.05,2495994.42,514165.66,2496110.65
471,503847.95,2496859.17,17209,17055,.53,503954.43,2496834.16,503805.99,2496768.72
472,499730.01,2506757.00,14588,14641,.86,499699.42,2507191.71,499969.88,2506842.95
473,514312.00,2494507.75,24958,24969,.00,514270.58,2494682.96,514280.26,2494694.06
474,484020.50,2519510.24,4245,4340,.62,483967.64,2519602.33,484073.87,2519584.04
475,502790.44,2506395.52,16089,16156,.04,502711.34,2506481.94,502800.96,2506556.32
476,509534.51,2494747.04,21325,21326,.21,509565.56,2494786.04,509568.15,2494609.76
477,509242.41,2494531.60,21219,21158,.49,509341.28,2494634.21,509138.73,2494631.13
478,506770.95,2494460.39,20179,19812,.42,506977.50,2494455.35,506494.76,2494442.93
479,488215.79,2496769.36,7027,6879,.09,488188.44,2496713.96,488032.23,2496875.66
480,506482.91,2496389.58,19719,19708,.25,506444.94,2496298.58,506440.66,2496651.58
481,512982.23,2494895.10,24048,24024,.54,512956.95,2494745.55,512947.43,2495020.14
482,491803.45,2490168.15,10032,10135,.27,491689.18,2490143.75,491767.03,2490355.35
483,527866.34,2515179.66,28593,28587,.00,527795.59,2515145.84,527782.56,2515139.63
484,508304.31,2494363.01,20705,20757,.31,508265.33,2494380.07,508387.13,2494382.62
485,481493.19,2508933.10,2296,2365,.51,481498.47,2508843.26,481572.00,2508891.60
486,524758.47,2517681.18,27550,27512,.56,525155.58,2517478.54,525034.95,2517219.07
487,508128.44,2504146.76,20654,20583,.75,508122.55,2503433.28,507964.83,2503461.88
488,512861.62,2502085.54,24082,23765,.19,512997.98,2502009.47,512659.94,2501936.56
489,491782.92,2488114.86,10062,10096,.93,491719.33,2488037.27,491747.25,2488132.01
490,502151.63,2507532.78,15633,15781,.75,502140.76,2507269.37,502319.57,2507410.14
491,514519.29,2494813.39,25117,25065,.37,514576.36,2494729.62,514449.14,2494716.21
492,482739.24,2519729.11,3206,3301,.42,482645.99,2519859.60,482760.53,2519894.68
493,503798.35,2495790.41,17027,16927,.67,503775.95,2495629.40,503678.19,2495709.57
494,505272.19,2496854.04,18516,18732,.25,505218.26,2497042.10,505394.73,2497045.81
495,523712.48,2494733.49,26895,26907,.56,523571.28,2494644.96,523602.30,2494827.74
496,505744.27,2493562.57,19021,18797,.02,505749.84,2493558.21,505502.21,2493554.80
497,512618.28,2496802.46,23597,23810,.46,512504.64,2496831.39,512714.70,2496890.07
498,491281.46,2492525.49,9685,9672,.21,491378.08,2492517.92,491363.73,2492615.39
499,524601.78,2509730.32,27211,27237,1.00,524319.30,2509517.83,524397.40,2509564.48
500,511750.74,2493960.90,22788,22794,.43,511696.56,2493872.10,511699.27,2494078.29
501,494476.83,2518310.40,12665,12638,.80,494512.95,2518754.19,494479.76,2518201.19
502,491087.17,2493629.07,9458,9348,.52,491156.01,2493500.21,490985.17,2493530.79
503,487816.41,2498755.17,6607,6543,.21,487722.42,2498635.14,487651.00,2498709.99
504,513596.73,2500770.05,24113,24183,1.00,513048.21,2500702.62,513156.34,2500761.32
505,490608.52,2491733.17,9117,9043,.88,490699.37,2491974.92,490630.28,2491690.19
506,511052.07,2503698.12,22281,22376,.69,511031.12,2503567.53,511130.32,2503617.27
507,506689.27,2494492.41,20179,19812,.59,506977.50,2494455.35,506494.76,2494442.93
508,505245.57,2493211.60,18597,18603,.90,505272.99,2493279.00,505273.23,2493204.36
509,495111.77,2498980.78,12988,12994,.86,494996.94,2498698.25,495001.02,2498976.83
510,492080.23,2493887.27,10177,10517,.84,491801.43,2493924.66,492134.23,2493907.70
511,529126.95,2510329.32,28914,28974,.29,529030.37,2510341.77,529353.65,2510349.45
512,542979.09,2504126.99,31406,31416,.47,542947.93,2504113.29,542992.36,2504091.53
513,512985.13,2495106.51,24138,24045,.76,513084.70,2495264.05,512955.85,2495056.92
514,492449.44,2491270.88,10802,10937,.23,492417.15,2491333.97,492535.39,2491341.72
515,492200.55,2492557.97,10704,10589,.71,492312.39,2492742.03,492210.69,2492469.15
516,530489.71,2500672.57,29537,29282,.95,531280.00,2500956.38,530496.37,2500616.54
517,506165.31,2491674.03,19417,19464,.51,506196.07,2491785.92,506242.63,2491593.64
518,483182.89,2518679.47,3537,3830,.81,483026.00,2518749.11,483219.84,2518705.00
519,503836.76,2496441.02,17031,17279,.25,503780.84,2496440.81,504000.55,2496448.29
520,504874.09,2496735.87,18242,18208,.59,504909.06,2496630.29,504837.79,2496635.51
521,501876.17,2495808.19,15391,15600,.43,501709.39,2495799.84,502085.47,2495834.85
522,517426.10,2496115.44,25668,25673,.58,517329.99,2496100.05,517494.89,2496104.33
523,487363.26,2498794.54,6292,6414,.52,487225.14,2498715.96,487446.42,2498912.84
524,512559.51,2499446.75,23775,23471,.28,512669.06,2499315.54,512329.94,2499272.56
525,496074.89,2496050.63,13678,11697,.16,496614.65,2495921.94,493255.71,2496408.15
526,509179.44,2494297.79,21163,21171,.49,509155.97,2494396.50,509192.61,2494398.51
527,505681.90,2497239.28,19278,18839,.74,506016.69,2497048.03,505561.56,2497055.07
528,486835.36,2496193.98,5977,5971,.25,486723.74,2496088.10,486715.09,2496097.62
529,488768.63,2498399.22,7635,7530,.90,488845.82,2498548.69,488714.14,2498510.88
530,531555.05,2500498.75,29717,29661,.66,531696.71,2500452.85,531545.08,2500391.50
531,497875.05,2493527.13,14041,14085,.18,497847.05,2493549.89,498005.49,2493545.38
532,512333.69,2495036.64,23317,23367,.89,512146.71,2495003.01,512212.55,2495120.73
533,482554.04,2519683.04,3059,3139,.82,482393.44,2519788.97,482535.17,2519832.05
534,512523.88,2495034.02,23735,23802,1.00,512624.33,2495371.35,512697.78,2495284.69
535,494444.07,2492326.98,12571,12570,.89,494365.10,2492255.75,494364.09,2492334.37
536,483966.24,2520475.84,4362,4123,.28,484103.76,2520349.70,483820.14,2520247.84
537,511687.86,2493408.52,22194,22836,.92,510936.77,2493262.61,511741.22,2493435.68
538,497141.33,2493751.97,13821,13802,.01,497183.29,2493645.30,497096.77,2493599.74
539,504927.61,2492541.73,18210,18374,.44,504840.11,2492619.34,505032.63,2492624.09
540,509745.64,2493959.00,21361,21422,.62,509672.96,2493974.68,509788.47,2493975.64
541,492446.57,2493253.21,10864,10853,.55,492491.55,2493406.53,492486.60,2493131.92
542,507489.14,2494375.63,20436,20523,.20,507435.87,2494478.98,507817.98,2494375.62
543,478786.73,2516523.85,570,595,.61,478689.89,2516639.41,478861.18,2516625.51
544,520045.57,2506181.84,25890,25893,.45,519934.27,2506162.78,519982.74,2506282.94
545,539513.48,2513004.61,31115,31126,.04,539510.67,2513023.38,539658.92,2512673.83
546,478969.97,2514018.55,643,662,.59,478931.47,2513876.42,478950.32,2514119.99
547,523780.92,2495459.69,26893,26989,.61,523569.84,2495418.74,523846.59,2495584.54
548,481908.62,2514911.80,2721,2693,.78,481978.66,2515458.88,481928.23,2514761.16
549,500317.88,2493477.25,14740,14718,.04,500375.16,2493175.69,500317.50,2493165.24
550,489885.25,2497058.63,8406,8264,.30,489862.09,2496919.89,489669.08,2497132.87
551,506172.49,2497670.32,18892,19435,.96,505629.51,2498152.05,506216.37,2497661.44
552,488088.40,2496587.15,7074,7011,.99,488230.63,2496530.37,488178.39,2496484.32
553,488931.86,2497542.13,7685,7604,.87,488891.67,2497373.65,488816.68,2497455.84
554,484850.42,2497314.53,4986,4916,.21,485064.98,2497155.86,484994.61,2497076.09
555,514725.28,2494571.34,25110,25140,.59,514554.97,2494472.67,514700.73,2494721.32
556,519653.39,2505755.33,25848,25854,.84,519548.48,2505725.59,519671.45,2505767.60
557,491865.54,2490588.73,10182,10272,.60,491809.67,2490471.11,491889.15,2490669.41
558,489744.27,2490826.34,8417,8367,.84,489887.75,2490802.21,489820.80,2490732.06
559,512877.71,2494678.21,24025,23896,.46,512947.75,2494668.46,512824.73,2494619.92
560,513975.88,2495670.19,24716,24666,.41,513974.19,2495610.11,513904.21,2495692.31
561,512173.31,2494387.56,23767,23261,.85,512663.29,2494432.44,512100.70,2494336.11
562,491358.62,2494019.36,9736,9600,.56,491431.89,2493988.14,491296.66,2494004.28
563,502783.81,2492510.29,15968,16177,.88,502564.54,2492631.86,502831.47,2492556.30
564,484697.13,2520008.94,4638,4651,.78,484519.40,2519992.55,484532.53,2520056.88
565,511947.56,2496123.87,22897,22848,.76,511814.41,2495880.50,511758.76,2496150.36
566,505647.66,2496183.30,19116,18883,.86,505854.99,2496083.36,505616.01,2496081.26
567,511212.16,2494858.85,22460,22475,.69,511303.28,2495083.76,511328.66,2494774.42
568,492634.85,2491819.71,11060,11041,.17,492633.36,2491844.48,492621.48,2491703.87
569,481709.33,2509011.67,2531,2557,.64,481763.98,2509173.64,481790.60,2508938.94
570,504136.30,2500948.62,17611,17280,.72,504327.80,2500593.81,504001.74,2501035.40
571,524675.13,2515765.16,27306,27518,.28,524520.84,2515843.38,525044.46,2515863.13
572,502847.82,2492306.75,16059,16436,.39,502675.95,2492489.60,503195.01,2492140.56
573,510510.64,2493866.17,21892,21866,.67,510540.29,2493735.84,510493.02,2493736.67
