1753,923936.5612,2718637.399,1773,924064.4854,2718527.26,87,168.804953,168.804953,0,FALSE,130.727387,TRUE,174
1753,923936.5612,2718637.399,1710,923614.0459,2718928.861,88,435.2170287,435.2170287,0,TRUE,312.1045538,TRUE,175
1710,923614.0459,2718928.861,1753,923936.5612,2718637.399,88,435.2170287,435.2170287,0,FALSE,132.1045538,TRUE,175
1710,923614.0459,2718928.861,1705,923582.3998,2718969.873,89,51.80212147,51.80212147,0,TRUE,322.3451356,TRUE,178
1705,923582.3998,2718969.873,1710,923614.0459,2718928.861,89,51.80212147,51.80212147,0,FALSE,142.3451356,TRUE,178
1705,923582.3998,2718969.873,1679,923470.0141,2719476.895,90,530.7250614,530.7250614,0,TRUE,347.5019836,TRUE,179
1679,923470.0141,2719476.895,1705,923582.3998,2718969.873,90,530.7250614,530.7250614,0,FALSE,167.5019836,TRUE,179
1679,923470.0141,2719476.895,1664,923373.7221,2719897.586,91,441.9524787,441.9524787,0,TRUE,347.1076513,TRUE,182
1664,923373.7221,2719897.586,1679,923470.0141,2719476.895,91,441.9524787,441.9524787,0,FALSE,167.1076513,TRUE,182
1664,923373.7221,2719897.586,1526,922333.4812,2720498.547,92,1229.479062,1229.479062,0,TRUE,300.0155893,TRUE,183
1526,922333.4812,2720498.547,1664,923373.7221,2719897.586,92,1229.479062,1229.479062,0,FALSE,120.0155893,TRUE,183
1526,922333.4812,2720498.547,1497,922141.2709,2720815.217,93,370.4385936,370.4385936,0,TRUE,328.7433666,TRUE,186
1497,922141.2709,2720815.217,1526,922333.4812,2720498.547,93,370.4385936,370.4385936,0,FALSE,148.7433666,TRUE,186
1497,922141.2709,2720815.217,1373,921074.0978,2721552.896,94,1312.963826,1312.963826,0,TRUE,304.6540213,TRUE,187
1373,921074.0978,2721552.896,1497,922141.2709,2720815.217,94,1312.963826,1312.963826,0,FALSE,124.6540213,TRUE,187
1373,921074.0978,2721552.896,1276,920481.9215,2722235.117,95,903.5702531,903.5702531,0,TRUE,319.0415969,TRUE,190
1276,920481.9215,2722235.117,1373,921074.0978,2721552.896,95,903.5702531,903.5702531,0,FALSE,139.0415969,TRUE,190
1276,920481.9215,2722235.117,1262,920420.8256,2722306.676,96,94.092657,94.092657,0,TRUE,319.5099231,TRUE,191
1262,920420.8256,2722306.676,1276,920481.9215,2722235.117,96,94.092657,94.092657,0,FALSE,139.5099231,TRUE,191
1262,920420.8256,2722306.676,1065,919060.2172,2723973.025,97,2207.301843,2207.301843,0,TRUE,320.7676599,TRUE,194
1065,919060.2172,2723973.025,1262,920420.8256,2722306.676,97,2207.301843,2207.301843,0,FALSE,140.7676599,TRUE,194
1065,919060.2172,2723973.025,1042,918968.8682,2724084.309,98,143.9741926,143.9741926,0,TRUE,320.6184414,TRUE,195
